time,fa_swc_20,fa_swc_40,fa_swc_100,g2e_swc_20,g2e_swc_40,g2e_swc_100,crop_swc_20,crop_swc_40,crop_swc_100,syntropic_swc_20,syntropic_swc_40,syntropic_swc_100,fa_iso_20,fa_iso_40,fa_iso_100,g2e_iso_20,g2e_iso_40,g2e_iso_100,crop_iso_20,crop_iso_40,crop_iso_100,syntropic_iso_20,syntropic_iso_40,syntropic_iso_100
2019/12/11,0.160840625,0.090131944,0.048533333,,,,0.224125,0.254463542,0.294494792,0.196890625,0.226869792,0.21753125,,,,,,,,,,,,
2019/12/12,0.160301736,0.090625694,0.048525347,,,,0.223380208,0.253945312,0.293916667,0.196697917,0.22690625,0.216416667,,,,,,,,,,,,
2019/12/13,0.159434722,0.091133681,0.0485,,,,0.222510417,0.253914063,0.293385417,0.194953125,0.226567708,0.215994792,,,,,,,,,,,,
2019/12/14,0.161509028,0.091416667,0.048575,,,,0.23065625,0.254205729,0.292979167,0.201135417,0.227958333,0.215447917,,,,,,,,,,,,
2019/12/15,0.177232986,0.092086806,0.048691667,,,,0.241057292,0.257070312,0.292916667,0.21153125,0.233213542,0.215364583,,,,,,,,,,,,
2019/12/16,0.181858333,0.093643056,0.048754167,,,,0.2385,0.259119792,0.292697917,0.208932292,0.23459375,0.215432292,,,,,,,,,,,,
2019/12/17,0.181152083,0.095144097,0.048774653,,,,0.235447917,0.260333333,0.292671875,0.205473958,0.234453125,0.215505208,,,,,,,,,,,,
2019/12/18,0.179630556,0.096445833,0.048800694,,,,0.232645833,0.261317708,0.292786458,0.203036458,0.233692708,0.215984375,,,,,,,,,,,,
2019/12/19,0.177346181,0.097505903,0.048826042,,,,0.230645833,0.261786458,0.29284375,0.200697917,0.233291667,0.216515625,,,,,,,,,,,,
2019/12/20,0.174804861,0.098465278,0.048826042,,,,0.2294375,0.261929687,0.292869792,0.199005208,0.232369792,0.2170625,,,,,,,,,,,,
2019/12/21,0.205052083,0.103057292,0.048969444,,,,0.25340625,0.265117187,0.292932292,0.217619792,0.237135417,0.217552083,,,,,,,,,,,,
2019/12/22,0.214265972,0.109728819,0.049126736,,,,0.251401042,0.270875,0.292875,0.216963542,0.240677083,0.219135417,,,,,,,,,,,,
2019/12/23,0.207796181,0.113812847,0.049204861,,,,0.246765625,0.272085938,0.292828125,0.212895833,0.240479167,0.23084375,,,,,,,,,,,,
2019/12/24,0.201940972,0.116690972,0.049205208,,,,0.243385417,0.273046875,0.29284375,0.209223958,0.239588542,0.247036458,,,,,,,,,,,,
2019/12/25,0.198920139,0.118960764,0.049286806,,,,0.244458333,0.274161458,0.2928125,0.210463542,0.239869792,0.260916667,,,,,,,,,,,,
2019/12/26,0.195979861,0.120891319,0.049323958,,,,0.243317708,0.275080729,0.293005208,0.209067708,0.239630208,0.273213542,,,,,,,,,,,,
2019/12/27,0.195036806,0.122689236,0.049333333,,,,0.245317708,0.276177083,0.293229167,0.210260417,0.240375,0.282786458,,,,,,,,,,,,
2019/12/28,0.194084375,0.124442014,0.049352778,,,,0.242364583,0.276471354,0.293333333,0.206984375,0.239609375,0.291791667,,,,,,,,,,,,
2019/12/29,0.190605903,0.125476389,0.049325,,,,0.239453125,0.276075521,0.293307292,0.2025625,0.238458333,0.299713542,,,,,,,,,,,,
2019/12/30,0.186592361,0.125873264,0.049292361,,,,0.236869792,0.275338542,0.292671875,0.201375,0.237703125,0.306270833,,,,,,,,,,,,
2019/12/31,0.182923958,0.125890278,0.049271528,,,,0.233890625,0.2746875,0.292369792,0.198984375,0.236651042,0.312494792,,,,,,,,,,,,
2020/1/1,0.179653125,0.12573125,0.049233333,,,,0.231692708,0.274247396,0.292291667,0.196427083,0.235864583,0.318125,,,,,,,,,,,,
2020/1/2,0.176385764,0.125353125,0.049203472,,,,0.226848958,0.273450521,0.292067708,0.191526042,0.234541667,0.322333333,,,,,,,,,,,,
2020/1/3,0.173395486,0.124892708,0.049198611,,,,0.227338542,0.272153646,0.291520833,0.187041667,0.232489583,0.324302083,,,,,,,,,,,,
2020/1/4,0.181616319,0.125198958,0.049263194,,,,0.249005208,0.274596354,0.291114583,0.207817708,0.235927083,0.3256875,,,,,,,,,,,,
2020/1/5,0.200519097,0.128322917,0.049339931,,,,0.25378125,0.279356771,0.291067708,0.215942708,0.242052083,0.331286458,,,,,,,,,,,,
2020/1/6,0.199344097,0.131651389,0.049386458,,,,0.24909375,0.280252604,0.290895833,0.213177083,0.242109375,0.337640625,,,,,,,,,,,,
2020/1/7,0.19606,0.133444912,0.049434035,,,,0.244817708,0.280526042,0.290677083,0.209614583,0.241364583,0.340677083,,,,,,,,,,,,
2020/1/8,0.192799653,0.134279167,0.049472222,,,,0.243510417,0.280557292,0.290625,0.2090625,0.241005208,0.34175,,,,,,,,,,,,
2020/1/9,0.194589236,0.135262153,0.049534722,,,,0.250479167,0.282541667,0.290765625,0.21525,0.242552083,0.3438125,,,,,,,,,,,,
2020/1/10,0.214466319,0.13915,0.049622917,,,,0.261098958,0.28809375,0.291442708,0.226317708,0.247041667,0.348817708,,,,,,,,,,,,
2020/1/11,0.218938194,0.146334722,0.049812153,,,,0.253895833,0.290539063,0.293083333,0.219145833,0.246442708,0.351104167,,,,,,,,,,,,
2020/1/12,0.211417708,0.148825,0.050005208,,,,0.247921875,0.289760417,0.2950625,0.212416667,0.243916667,0.350614583,,,,,,,,,,,,
2020/1/13,0.204677083,0.149001042,0.050220833,,,,0.244020833,0.288822917,0.296213542,0.209484375,0.242776042,0.349234375,,,,,,,,,,,,
2020/1/14,0.198586806,0.148334028,0.050482986,,,,0.2410625,0.288166667,0.297447917,0.207192708,0.241359375,0.348546875,,,,,,,,,,,,
2020/1/15,0.193432986,0.147221181,0.050782292,,,,0.238317708,0.287690104,0.298333333,0.204953125,0.240432292,0.348239583,,,,,,,,,,,,
2020/1/16,0.188829514,0.145931944,0.051141667,,,,0.23596875,0.287291667,0.29959375,0.203338542,0.23965625,0.347791667,,,,,,,,,,,,
2020/1/17,0.184377431,0.144499306,0.051673611,,,,0.234369792,0.286341146,0.30053125,0.20134375,0.238739583,0.346994792,,,,,,,,,,,,
2020/1/18,0.180653819,0.143107639,0.052488889,,,,0.233791667,0.285578125,0.30084375,0.201177083,0.238057292,0.345979167,,,,,,,,,,,,
2020/1/19,0.177508681,0.141854514,0.053604514,,,,0.2325625,0.285007813,0.301286458,0.1996875,0.238,0.345421875,,,,,,,,,,,,
2020/1/20,0.174669097,0.140742014,0.055001042,,,,0.231671875,0.284611979,0.301895833,0.19859375,0.23775,0.344677083,,,,,,,,,,,,
2020/1/21,0.171819444,0.139687847,0.057063194,,,,0.230645833,0.284091146,0.30228125,0.196614583,0.2368125,0.344755208,,,,,,,,,,,,
2020/1/22,0.169325347,0.138720139,0.060550347,,,,0.229552083,0.283572917,0.302302083,0.196119792,0.236026042,0.344026042,,,,,,,,,,,,
2020/1/23,0.167334028,0.137895833,0.064041667,,,,0.229942708,0.283265625,0.302942708,0.195963542,0.235984375,0.3436875,,,,,,,,,,,,
2020/1/24,0.165370833,0.137103472,0.066535417,,,,0.228640625,0.282752604,0.303286458,0.194291667,0.235130208,0.343479167,,,,,,,,,,,,
2020/1/25,0.163567361,0.136328819,0.068554167,,,,0.2285,0.282028646,0.303348958,0.19446875,0.234630208,0.343192708,,,,,,,,,,,,
2020/1/26,0.161902083,0.135613194,0.070392708,,,,0.2285,0.281723958,0.303203125,0.195697917,0.234302083,0.34221875,,,,,,,,,,,,
2020/1/27,0.160327083,0.134984375,0.072089236,,,,0.228015625,0.281419271,0.303588542,0.195578125,0.234005208,0.342203125,,,,,,,,,,,,
2020/1/28,0.164335764,0.134538542,0.073630208,,,,0.237765625,0.282135417,0.303984375,0.202630208,0.234807292,0.342223958,,,,,,,,,,,,
2020/1/29,0.204551042,0.135651389,0.075335069,,,,0.258755208,0.288078125,0.304255208,0.226510417,0.244020833,0.344270833,,,,,,,,,,,,
2020/1/30,0.216040625,0.140345833,0.077236458,,,,0.259526042,0.291919271,0.304885417,0.227901042,0.247119792,0.349546875,,,,,,,,,,,,
2020/1/31,0.221028819,0.147217361,0.079472222,,,,0.257578125,0.294179688,0.305734375,0.226546875,0.24784375,0.351380208,,,,,,,,,,,,
2020/2/1,0.224042014,0.152325347,0.082137847,,,,0.259359375,0.295184896,0.307473958,0.226302083,0.247619792,0.35196875,,,,,,,,,,,,
2020/2/2,0.242056597,0.165840972,0.085451042,,,,0.264661458,0.298664063,0.3094375,0.232140625,0.251083333,0.3549375,,,,,,,,,,,,
2020/2/3,0.234903472,0.172417708,0.089735417,,,,0.263765625,0.299101563,0.31146875,0.23059375,0.251145833,0.355635417,,,,,,,,,,,,
2020/2/4,0.231292361,0.175807986,0.095463542,,,,0.26125,0.299111979,0.312807292,0.227984375,0.250588542,0.356239583,,,,,,,,,,,,
2020/2/5,0.220935417,0.174813889,0.102354861,,,,0.259510417,0.298908854,0.314234375,0.225192708,0.250234375,0.355901042,,,,,,,,,,,,
2020/2/6,0.211560069,0.171508333,0.10864375,,,,0.2535625,0.297377604,0.31515625,0.219145833,0.248546875,0.35475,,,,,,,,,,,,
2020/2/7,0.2039625,0.167791319,0.113504861,,,,0.250260417,0.296135417,0.315901042,0.215447917,0.246947917,0.353864583,,,,,,,,,,,,
2020/2/8,0.197489931,0.164301736,0.117219792,,,,0.24721875,0.2955625,0.31640625,0.212395833,0.24565625,0.353401042,,,,,,,,,,,,
2020/2/9,0.191821528,0.161095139,0.120103472,,,,0.24421875,0.294278646,0.317239583,0.209713542,0.244114583,0.352723958,,,,,,,,,,,,
2020/2/10,0.199552083,0.159131597,0.122327778,,,,0.264911458,0.297520833,0.318041667,0.231776042,0.249380208,0.353901042,,,,,,,,,,,,
2020/2/11,0.211258333,0.161745833,0.125402083,,,,0.262041667,0.299989583,0.319682292,0.232083333,0.252203125,0.357552083,,,,,,,,,,,,
2020/2/12,0.207137153,0.162972917,0.128578472,,,,0.254385417,0.298226562,0.321119792,0.223145833,0.2498125,0.356447917,,,,,,,,,,,,
2020/2/13,0.201022917,0.162298611,0.131087153,,,,0.249166667,0.296382813,0.32209375,0.216369792,0.247630208,0.354760417,,,,,,,,,,,,
2020/2/14,0.195414236,0.160866667,0.133097569,,,,0.246697917,0.295041667,0.322807292,0.213916667,0.246171875,0.353307292,,,,,,,,,,,,
2020/2/15,0.190719097,0.159226389,0.134728125,,,,0.244864583,0.294359375,0.323458333,0.212526042,0.245557292,0.35275,,,,,,,,,,,,
2020/2/16,0.187296875,0.157336806,0.136145833,,,,0.24715625,0.294114583,0.324302083,0.214453125,0.24503125,0.352640625,,,,,,,,,,,,
2020/2/17,0.188272222,0.156207986,0.137457639,,,,0.249130208,0.295585937,0.3251875,0.219427083,0.247,0.353328125,,,,,,,,,,,,
2020/2/18,0.186130903,0.155320486,0.138735069,,,,0.245317708,0.29515625,0.326421875,0.216067708,0.246416667,0.354510417,,,,,,,,,,,,
2020/2/19,0.184546875,0.154267361,0.140123958,,,,0.248364583,0.295,0.32746875,0.218229167,0.246567708,0.354380208,,,,,,,,,,,,
2020/2/20,0.190921528,0.153991319,0.141428472,,,,0.2554375,0.297286458,0.328291667,0.226994792,0.249963542,0.355427083,,,,,,,,,,,,
2020/2/21,0.203412153,0.154893403,0.142895139,,,,0.264614583,0.299661458,0.329161458,0.235286458,0.25303125,0.357713542,,,,,,,,,,,,
2020/2/22,0.206773958,0.156994444,0.144927778,,,,0.257708333,0.299710938,0.330739583,0.228473958,0.252083333,0.358442708,,,,,,,,,,,,
2020/2/23,0.220366319,0.161271875,0.1466875,,,,0.271432292,0.303,0.332739583,0.239401042,0.256697917,0.360119792,,,,,,,,,,,,
2020/2/24,0.253419792,0.196297917,0.152563889,,,,0.27625,0.308450521,0.343682292,0.24028125,0.260833333,0.362765625,,,,,,,,,,,,
2020/2/25,0.250089583,0.201619444,0.159265972,,,,0.276244792,0.308447917,0.345671875,0.245125,0.260458333,0.363229167,,,,,,,,,,,,
2020/2/26,0.237157292,0.197481597,0.163185069,,,,0.270473958,0.306502604,0.345817708,0.238026042,0.257760417,0.362020833,,,,,,,,,,,,
2020/2/27,0.236082639,0.194937153,0.165138889,,,,0.271234375,0.306908854,0.346708333,0.239307292,0.25871875,0.362427083,,,,,,,,,,,,
2020/2/28,0.225592014,0.190476042,0.166151389,,,,0.26328125,0.30471875,0.346802083,0.230083333,0.256427083,0.361140625,,,,,,,,,,,,
2020/2/29,0.216228819,0.183836458,0.166317361,,,,0.260109375,0.302828125,0.346557292,0.226619792,0.254328125,0.359541667,,,,,,,,,,,,
2020/3/1,0.211789583,0.178801389,0.166224653,,,,0.261765625,0.302645833,0.346145833,0.23175,0.254723958,0.359338542,,,,,,,,,,,,
2020/3/2,0.214701389,0.177052083,0.166551042,,,,0.264380208,0.304119792,0.346776042,0.237666667,0.257421875,0.361390625,,,,,,,,,,,,
2020/3/3,0.211309524,0.176046429,0.1669625,,,,0.262453125,0.303359375,0.347666667,0.233020833,0.255864583,0.360677083,,,,,,,,,,,,
2020/3/4,,,,,,,0.264182292,0.304630208,0.347859375,0.235286458,0.257197917,0.361067708,,,,,,,,,,,,
2020/3/5,,,,,,,0.258604167,0.303088542,0.348411458,0.227828125,0.254911458,0.360171875,,,,,,,,,,,,
2020/3/6,0.207068056,0.170373264,0.167908681,,,,0.269630208,0.303776042,0.348375,0.23278125,0.254875,0.359463542,,,,,,,,,,,,
2020/3/7,0.216319444,0.172202778,0.169048264,,,,0.278760417,0.308708333,0.35125,0.243286458,0.259510417,0.362625,,,,,,,,,,,,
2020/3/8,0.213235764,0.173013542,0.170204514,,,,0.267473958,0.306294271,0.35203125,0.233979167,0.25765625,0.361979167,,,,,,,,,,,,
2020/3/9,0.209077083,0.172267361,0.170778125,,,,0.263182292,0.304658854,0.350932292,0.230072917,0.25571875,0.360885417,,,,,,,,,,,,
2020/3/10,0.209034375,0.171534722,0.171255556,,,,0.264171875,0.304247396,0.350197917,0.231520833,0.255546875,0.360380208,,,,,,,,,,,,
2020/3/11,0.229893403,0.174440625,0.172590278,,,,0.276723958,0.308497396,0.351223958,0.246567708,0.261291667,0.363182292,,,,,,,,,,,,
2020/3/12,0.237015278,0.180869792,0.175345139,0.263524306,0.145344097,0.072526042,0.271557292,0.3083125,0.353333333,0.240651042,0.259703125,0.363666667,,,,,,,,,,,,
2020/3/13,0.230102431,0.184486806,0.177727431,0.255822222,0.147194097,0.073118403,0.26353125,0.306414063,0.353583333,0.2311875,0.257229167,0.362979167,,,,,,,,,,,,
2020/3/14,0.219646181,0.182792014,0.178561806,0.248536458,0.146370486,0.073476736,0.257234375,0.304054688,0.35225,0.223328125,0.254755208,0.36075,,,,,,,,,,,,
2020/3/15,0.210617014,0.179213194,0.178575347,0.242537847,0.145602083,0.073753819,0.251395833,0.301588542,0.351296875,0.217020833,0.25209375,0.359234375,,,,,,,,,,,,
2020/3/16,0.203455903,0.175487153,0.178164236,0.237213889,0.144905903,0.074070139,0.245864583,0.299466146,0.350583333,0.21240625,0.249854167,0.358046875,,,,,,,,,,,,
2020/3/17,0.197292361,0.172175,0.177603125,0.232794792,0.144375,0.074379167,0.241692708,0.297973958,0.350177083,0.20834375,0.248083333,0.3574375,,,,,,,,,,,,
2020/3/18,0.191804167,0.169188194,0.177051042,0.229129514,0.14394375,0.074701389,0.237994792,0.296859375,0.35025,0.205171875,0.246302083,0.357328125,,,,,,,,,,,,
2020/3/19,0.186936458,0.166489931,0.176653819,0.225819792,0.143549306,0.075051736,0.234453125,0.295804687,0.3503125,0.201817708,0.244666667,0.357635417,,,,,,,,,,,,
2020/3/20,0.182596528,0.164096181,0.176325347,0.223175,0.143182292,0.075399653,0.232546875,0.294851563,0.350317708,0.199203125,0.243057292,0.357380208,,,,,,,,,,,,
2020/3/21,0.178847569,0.161903819,0.175900347,0.221002083,0.142759028,0.075669444,0.230427083,0.2938125,0.35040625,0.196645833,0.2415625,0.356828125,,,,,,,,,,,,
2020/3/22,0.175517361,0.159894792,0.175248264,0.2189375,0.142401042,0.075893056,0.227067708,0.292276042,0.3501875,0.193645833,0.240182292,0.355770833,,,,,,,,,,,,
2020/3/23,0.172493403,0.158100694,0.17473125,0.216894792,0.142096875,0.076058333,0.223572917,0.290783854,0.349697917,0.190307292,0.23846875,0.354385417,,,,,,,,,,,,
2020/3/24,0.169823958,0.1565125,0.17416875,0.214924306,0.141828819,0.0761875,0.220635417,0.289013021,0.349145833,0.187671875,0.236916667,0.353125,,,,,,,,,,,,
2020/3/25,0.167470486,0.155142361,0.173623264,0.213031597,0.141578125,0.076370139,0.217807292,0.287432292,0.348557292,0.185104167,0.235223958,0.352010417,,,,,,,,,,,,
2020/3/26,0.165313542,0.153878819,0.173156944,0.211129167,0.141379167,0.076554167,0.21434375,0.286252604,0.348104167,0.181932292,0.233609375,0.350942708,,,,,,,,,,,,
2020/3/27,0.163248958,0.152763194,0.172763542,0.209135764,0.141198264,0.076757986,0.210666667,0.285390625,0.347765625,0.178583333,0.231994792,0.350578125,,,,,,,,,,,,
2020/3/28,0.161314236,0.151721181,0.172419792,0.207195139,0.140994444,0.076972569,0.206760417,0.284976563,0.347723958,0.175859375,0.230291667,0.350645833,,,,,,,,,,,,
2020/3/29,0.159527778,0.150708681,0.172060764,0.205609375,0.140757639,0.077235764,0.204984375,0.28434375,0.348005208,0.172854167,0.228739583,0.350677083,,,,,,,,,,,,
2020/3/30,0.157924653,0.149726042,0.171725,0.204414583,0.140513542,0.077479514,0.205859375,0.283098958,0.348015625,0.171489583,0.227354167,0.350078125,,,,,,,,,,,,
2020/3/31,0.156483681,0.148835764,0.171347569,0.2030375,0.140287847,0.077608333,0.205583333,0.281841146,0.3475,0.170307292,0.226,0.349177083,,,,,,,,,,,,
2020/4/1,0.155053819,0.14796875,0.171039236,0.201645486,0.140129167,0.077721875,0.203651042,0.280867187,0.347182292,0.168895833,0.224520833,0.348416667,,,,,,,,,,,,
2020/4/2,0.153750694,0.147188542,0.1707875,0.200117361,0.140003819,0.077893056,0.200807292,0.280140625,0.34675,0.167161458,0.223182292,0.348140625,,,,,,,,,,,,
2020/4/3,0.152446528,0.146413542,0.170520486,0.198474306,0.139859028,0.078077431,0.197463542,0.279502604,0.34675,0.164911458,0.221958333,0.347885417,,,,,,,,,,,,
2020/4/4,0.151100347,0.145665278,0.170253472,0.196661111,0.139703125,0.078287847,0.193885417,0.27903125,0.346625,0.162463542,0.22059375,0.347989583,,,,,,,,,,,,
2020/4/5,0.149683333,0.144928125,0.169931597,0.194753125,0.139593056,0.078529167,0.19,0.278598958,0.34684375,0.160192708,0.219364583,0.347927083,,,,,,,,,,,,
2020/4/6,0.148345833,0.144250347,0.169711458,0.192337153,0.139481944,0.078776736,0.184859375,0.277940104,0.346953125,0.157359375,0.217604167,0.348161458,,,,,,,,,,,,
2020/4/7,0.147099306,0.143579861,0.169487847,0.189488194,0.139399653,0.079048958,0.179427083,0.277734375,0.347171875,0.154588542,0.216145833,0.348708333,,,,,,,,,,,,
2020/4/8,0.145791319,0.142927083,0.169257986,0.186210069,0.139346181,0.079348958,0.173859375,0.277385417,0.347859375,0.151729167,0.214375,0.349364583,,,,,,,,,,,,
2020/4/9,0.144532986,0.142245486,0.169089931,0.182690972,0.139202083,0.079668056,0.168432292,0.276924479,0.348369792,0.1493125,0.212614583,0.349833333,,,,,,,,,,,,
2020/4/10,0.143248958,0.141527778,0.168925694,0.178849306,0.139057292,0.079946528,0.162953125,0.276216146,0.348973958,0.146677083,0.210838542,0.349723958,,,,,,,,,,,,
2020/4/11,0.142042361,0.140921528,0.168711806,0.174743056,0.138900694,0.080185417,0.1575625,0.27521875,0.349,0.143390625,0.208822917,0.349463542,,,,,,,,,,,,
2020/4/12,0.140878125,0.140330208,0.168485069,0.170372917,0.138749306,0.080420833,0.150864583,0.274114583,0.349052083,0.139692708,0.206786458,0.349067708,,,,,,,,,,,,
2020/4/13,0.139864236,0.140072222,0.168455556,0.166442708,0.138609028,0.080648264,0.146921875,0.273450521,0.349572917,0.137677083,0.205244792,0.349161458,,,,,,,,,,,,
2020/4/14,0.138920486,0.139442708,0.168342708,0.163859375,0.138372569,0.080839583,0.145291667,0.272145833,0.349692708,0.135786458,0.203375,0.348927083,,,,,,,,,,,,
2020/4/15,0.138123958,0.138819792,0.16818125,0.161060069,0.138176389,0.080941319,0.142890625,0.270744792,0.3495625,0.133239583,0.201463542,0.347916667,,,,,,,,,,,,
2020/4/16,0.137290625,0.13835,0.1679875,0.157756944,0.137960069,0.081092361,0.137869792,0.269557292,0.34925,0.129354167,0.199661458,0.347098958,,,,,,,,,,,,
2020/4/17,0.136434375,0.137813542,0.167761458,0.151415278,0.1378625,0.081294792,0.131020833,0.268971354,0.34925,0.125755208,0.197927083,0.346786458,,,,,,,,,,,,
2020/4/18,0.135460417,0.137290972,0.1675875,0.146898958,0.137761458,0.081478472,0.122713542,0.268171875,0.3495,0.121135417,0.195760417,0.346760417,,,,,,,,,,,,
2020/4/19,0.134485069,0.136798264,0.167398264,0.145575694,0.137621528,0.081726042,0.113359375,0.267132813,0.349510417,0.116729167,0.193328125,0.346307292,,,,,,,,,,,,
2020/4/20,0.133517014,0.136279167,0.167177431,0.142202083,0.137412153,0.081945139,0.105197917,0.265940104,0.34953125,0.111885417,0.190963542,0.345776042,,,,,,,,,,,,
2020/4/21,0.132508333,0.135804167,0.166942708,0.138178125,0.13721875,0.082135417,0.096895833,0.264546875,0.349526042,0.107421875,0.188265625,0.344927083,,,,,,,,,,,,
2020/4/22,0.131418403,0.135287847,0.166724653,0.134448264,0.137055903,0.082345833,0.089552083,0.263317708,0.349677083,0.103067708,0.18553125,0.344010417,,,,,,,,,,,,
2020/4/23,0.130251042,0.134793056,0.166475347,0.130482639,0.136912153,0.082539236,0.082317708,0.262078125,0.349979167,0.097838542,0.182588542,0.343375,,,,,,,,,,,,
2020/4/24,0.128827778,0.134281944,0.166235764,0.126033681,0.137855208,0.082959028,0.076421875,0.260945312,0.350078125,0.092697917,0.179463542,0.34225,,,,,,,,,,,,
2020/4/25,0.127214583,0.133721181,0.165923611,0.122595486,0.138332639,0.083308681,0.0724375,0.259440104,0.350114583,0.088192708,0.175942708,0.341416667,,,,,,,,,,,,
2020/4/26,0.125830903,0.133142014,0.165646528,0.119744097,0.138201389,0.083528472,0.069375,0.257763021,0.350619792,0.084854167,0.172739583,0.3404375,,,,,,,,,,,,
2020/4/27,0.124261111,0.132590625,0.165376042,0.116520139,0.137991667,0.083717708,0.066302083,0.256122396,0.350651042,0.081098958,0.16909375,0.339296875,,,,,,,,,,,,
2020/4/28,0.122255903,0.131951736,0.164987847,0.112336111,0.137822222,0.083898958,0.063880208,0.253825521,0.350359375,0.077151042,0.165104167,0.337645833,,,,,,,,,,,,
2020/4/29,0.123489583,0.131403125,0.164880556,0.109135417,0.137683681,0.084114931,0.062838542,0.252929687,0.350760417,0.075041667,0.162015625,0.337005208,,,,,,,,,,,,
2020/4/30,0.129751736,0.132318056,0.165787153,0.108211806,0.137526736,0.084287847,0.063307292,0.251895833,0.351177083,0.0751875,0.160171875,0.336927083,,,,,,,,,,,,
2020/5/1,0.129155556,0.132447917,0.165855556,0.107932292,0.137348264,0.084411458,0.063317708,0.250539062,0.351,0.074739583,0.158140625,0.33603125,,,,,,,,,,,,
2020/5/2,0.127776736,0.132013542,0.165626389,0.108510417,0.137195833,0.084551389,0.063088542,0.249044271,0.350796875,0.073953125,0.155390625,0.335203125,,,,,,,,,,,,
2020/5/3,0.126593403,0.131540278,0.165257292,0.108255208,0.137026042,0.084666667,0.062953125,0.247588542,0.350744792,0.073296875,0.1530625,0.334369792,,,,,,,,,,,,
2020/5/4,0.125266667,0.130954514,0.16488125,0.107837153,0.136844097,0.084751042,0.062385417,0.246203125,0.350744792,0.072697917,0.150604167,0.333317708,,,,,,,,,,,,
2020/5/5,0.123963889,0.130532292,0.164676042,0.106302083,0.136610764,0.084801389,0.062130208,0.244778646,0.350442708,0.072130208,0.14865625,0.332171875,,,,,,,,,,,,
2020/5/6,0.122348958,0.129995486,0.164419097,0.105750694,0.136418403,0.084869792,0.062322917,0.243130208,0.349744792,0.071515625,0.146088542,0.330177083,,,,,,,,,,,,
2020/5/7,0.120601042,0.129120139,0.163771181,0.104576389,0.136283333,0.084970486,0.0615625,0.241713542,0.34959375,0.071,0.143494792,0.32853125,,,,,,,,,,,,
2020/5/8,0.118684375,0.128147917,0.163014236,0.103690972,0.136082986,0.085087153,0.061203125,0.239791667,0.348911458,0.069927083,0.140255208,0.326260417,,,,,,,,,,,,
